cik,company,form,date_filed,quarter,year,filename,url,local_path,relative_path,companyid
21344,COCA COLA CO,10-Q,2020-07-22,3,2020,edgar/data/21344/0000021344-20-000041.txt,https://www.sec.gov/Archives/edgar/data/21344/0000021344-20-000041.txt,data_edgar\raw\2020\edgar\data\21344\0000021344-20-000041.txt,edgar/data/21344/0000021344-20-000041.txt,26642
21665,COLGATE PALMOLIVE CO,10-Q,2020-07-31,3,2020,edgar/data/21665/0000021665-20-000023.txt,https://www.sec.gov/Archives/edgar/data/21665/0000021665-20-000023.txt,data_edgar\raw\2020\edgar\data\21665\0000021665-20-000023.txt,edgar/data/21665/0000021665-20-000023.txt,262247
217346,TEXTRON INC,10-Q,2020-07-31,3,2020,edgar/data/217346/0001104659-20-088960.txt,https://www.sec.gov/Archives/edgar/data/217346/0001104659-20-088960.txt,data_edgar\raw\2020\edgar\data\217346\0001104659-20-088960.txt,edgar/data/217346/0001104659-20-088960.txt,35303
24545,MOLSON COORS BEVERAGE CO,10-Q,2020-07-30,3,2020,edgar/data/24545/0000024545-20-000018.txt,https://www.sec.gov/Archives/edgar/data/24545/0000024545-20-000018.txt,data_edgar\raw\2020\edgar\data\24545\0000024545-20-000018.txt,edgar/data/24545/0000024545-20-000018.txt,263765
24741,CORNING INC /NY,10-Q,2020-07-30,3,2020,edgar/data/24741/0000024741-20-000055.txt,https://www.sec.gov/Archives/edgar/data/24741/0000024741-20-000055.txt,data_edgar\raw\2020\edgar\data\24741\0000024741-20-000055.txt,edgar/data/24741/0000024741-20-000055.txt,173840
2488,ADVANCED MICRO DEVICES INC,10-Q,2020-07-29,3,2020,edgar/data/2488/0000002488-20-000103.txt,https://www.sec.gov/Archives/edgar/data/2488/0000002488-20-000103.txt,data_edgar\raw\2020\edgar\data\2488\0000002488-20-000103.txt,edgar/data/2488/0000002488-20-000103.txt,168864
26172,CUMMINS INC,10-Q,2020-07-28,3,2020,edgar/data/26172/0000026172-20-000042.txt,https://www.sec.gov/Archives/edgar/data/26172/0000026172-20-000042.txt,data_edgar\raw\2020\edgar\data\26172\0000026172-20-000042.txt,edgar/data/26172/0000026172-20-000042.txt,265253
27419,TARGET CORP,10-Q,2020-08-28,3,2020,edgar/data/27419/0000027419-20-000023.txt,https://www.sec.gov/Archives/edgar/data/27419/0000027419-20-000023.txt,data_edgar\raw\2020\edgar\data\27419\0000027419-20-000023.txt,edgar/data/27419/0000027419-20-000023.txt,174438
277135,"W.W. GRAINGER, INC.",10-Q,2020-07-23,3,2020,edgar/data/277135/0000277135-20-000021.txt,https://www.sec.gov/Archives/edgar/data/277135/0000277135-20-000021.txt,data_edgar\raw\2020\edgar\data\277135\0000277135-20-000021.txt,edgar/data/277135/0000277135-20-000021.txt,276060
277948,CSX CORP,10-Q,2020-07-23,3,2020,edgar/data/277948/0000277948-20-000032.txt,https://www.sec.gov/Archives/edgar/data/277948/0000277948-20-000032.txt,data_edgar\raw\2020\edgar\data\277948\0000277948-20-000032.txt,edgar/data/277948/0000277948-20-000032.txt,257948
